sector|month|day|hour|hum_value|temp_value|co_value|no2_value|voc_value|so2_value|pm2_5_value|station_num|factory_num|construction_num|pm10_value
1|9|1|22|0.362637|0.523021|0.500000|0.407407|0.025625|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|1|23|0.494505|0.443192|1.000000|0.444444|0.015375|0.142857|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|2|0|0.494505|0.443192|1.000000|0.444444|0.015375|0.142857|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|2|1|0.494505|0.443192|1.000000|0.444444|0.015375|0.142857|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|2|2|0.494505|0.443192|1.000000|0.444444|0.015375|0.142857|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|2|3|0.494505|0.443192|1.000000|0.444444|0.015375|0.142857|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|2|4|0.318681|0.550961|1.000000|0.481481|0.281871|0.142857|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|2|5|0.318681|0.550961|1.000000|0.481481|0.281871|0.142857|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|2|6|0.318681|0.550961|1.000000|0.481481|0.281871|0.142857|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|2|7|0.692308|0.367354|0.000000|0.444444|0.027867|0.285714|0.031667|0.500000|1.000000|0.000000|0.031447
1|9|2|8|0.406593|0.529008|1.000000|0.555556|0.028187|0.571429|0.120000|0.500000|1.000000|0.000000|0.150943
1|9|2|9|0.298901|0.631588|0.500000|0.466667|0.025881|0.257143|0.050667|0.500000|1.000000|0.000000|0.052830
1|9|2|10|0.298901|0.631588|0.500000|0.466667|0.025881|0.257143|0.050667|0.500000|1.000000|0.000000|0.052830
1|9|2|11|0.298901|0.631588|0.500000|0.466667|0.025881|0.257143|0.050667|0.500000|1.000000|0.000000|0.052830
1|9|2|12|0.758242|0.325444|0.000000|0.481481|0.006406|0.571429|0.100000|0.500000|1.000000|0.000000|0.100629
1|9|2|13|0.758242|0.325444|0.000000|0.481481|0.006406|0.571429|0.100000|0.500000|1.000000|0.000000|0.100629
1|9|2|14|0.758242|0.325444|0.000000|0.481481|0.006406|0.571429|0.100000|0.500000|1.000000|0.000000|0.100629
1|9|2|15|0.758242|0.325444|0.000000|0.481481|0.006406|0.571429|0.100000|0.500000|1.000000|0.000000|0.100629
1|9|2|16|0.406593|0.734568|0.000000|0.518519|0.074311|0.571429|0.033333|0.500000|1.000000|0.000000|0.044025
1|9|2|17|0.406593|0.734568|0.000000|0.518519|0.074311|0.571429|0.033333|0.500000|1.000000|0.000000|0.044025
1|9|2|18|0.329670|0.567259|1.000000|0.493815|0.029255|0.333286|0.043333|0.500000|1.000000|0.000000|0.045073
1|9|2|19|0.329670|0.567259|1.000000|0.493815|0.029255|0.333286|0.043333|0.500000|1.000000|0.000000|0.045073
1|9|2|20|0.384615|0.542978|1.000000|0.444444|0.000000|0.000000|0.080000|0.500000|1.000000|0.000000|0.081761
1|9|2|21|0.384615|0.542978|1.000000|0.444444|0.000000|0.000000|0.080000|0.500000|1.000000|0.000000|0.081761
1|9|2|22|0.242165|0.649491|0.500000|0.444444|0.020405|0.529143|0.001975|0.500000|1.000000|0.000000|0.018868
1|9|2|23|0.242165|0.649491|0.500000|0.444444|0.020405|0.529143|0.001975|0.500000|1.000000|0.000000|0.018868
1|9|3|0|0.408791|0.527112|0.600000|0.437037|0.012236|0.157143|0.039333|0.500000|1.000000|0.000000|0.040881
1|9|3|1|0.414530|0.515370|0.277780|0.434148|0.027618|0.182571|0.009630|0.500000|1.000000|0.000000|0.010832
1|9|3|2|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|3|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|4|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|5|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|6|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|7|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|8|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|9|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|10|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|11|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|12|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|13|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|14|0.428571|0.495081|0.500000|0.407407|0.032031|0.000000|0.000000|0.500000|1.000000|0.000000|0.000000
1|9|3|15|0.170330|0.812401|0.500000|0.555556|0.080717|0.285714|0.006667|0.500000|1.000000|0.000000|0.006289
1|9|3|16|0.092308|0.897686|0.533335|0.555556|0.006150|0.285714|0.007111|0.500000|1.000000|0.000000|0.006709
1|9|3|17|0.092308|0.897686|0.533335|0.555556|0.006150|0.285714|0.007111|0.500000|1.000000|0.000000|0.006709
1|9|3|18|0.175824|0.724589|1.000000|0.555556|0.000000|0.285714|0.020000|0.500000|1.000000|0.000000|0.025157
1|9|3|19|0.235348|0.633784|0.500000|0.466037|0.019432|0.452429|0.022778|0.500000|1.000000|0.000000|0.024109
1|9|3|20|0.387564|0.570139|0.121950|0.500444|0.007969|0.324000|0.021626|0.500000|1.000000|0.000000|0.029759
1|9|3|21|0.439560|0.550961|0.000000|0.518519|0.001281|0.142857|0.020000|0.500000|1.000000|0.000000|0.037736
1|9|3|22|0.439560|0.550961|0.000000|0.518519|0.001281|0.142857|0.020000|0.500000|1.000000|0.000000|0.037736
1|9|3|23|0.394231|0.568923|0.187500|0.490741|0.000801|0.196429|0.022500|0.500000|1.000000|0.000000|0.035377
1|9|4|0|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|1|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|2|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|3|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|4|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|5|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|6|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|7|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|8|0.318681|0.598858|0.500000|0.444444|0.000000|0.285714|0.026667|0.500000|1.000000|0.000000|0.031447
1|9|4|9|0.615385|0.435209|1.000000|0.518519|0.044843|0.571429|0.086667|0.500000|1.000000|0.000000|0.100629
1|9|4|10|0.373626|0.616820|0.500000|0.555556|0.026906|0.142857|0.093333|0.500000|1.000000|0.000000|0.100629
1|9|4|11|0.373626|0.616820|0.500000|0.555556|0.026906|0.142857|0.093333|0.500000|1.000000|0.000000|0.100629
1|9|4|12|0.087912|0.938132|0.000000|0.518519|0.353619|0.285714|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|4|13|0.087912|0.938132|0.000000|0.518519|0.353619|0.285714|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|4|14|0.175824|0.844333|0.666665|0.481481|0.101644|0.523857|0.033333|0.500000|1.000000|0.000000|0.031447
1|9|4|15|0.109890|0.910192|1.000000|0.444444|0.033312|0.000000|0.020000|0.500000|1.000000|0.000000|0.018868
1|9|4|16|0.182645|0.780091|0.000000|0.510222|0.039453|0.298000|0.076207|0.500000|1.000000|0.000000|0.080677
1|9|4|17|0.134066|0.894226|0.600000|0.488889|0.195003|0.571429|0.012000|0.500000|1.000000|0.000000|0.016352
1|9|4|18|0.134066|0.894226|0.600000|0.488889|0.195003|0.571429|0.012000|0.500000|1.000000|0.000000|0.016352
1|9|4|19|0.134066|0.894226|0.600000|0.488889|0.195003|0.571429|0.012000|0.500000|1.000000|0.000000|0.016352
1|9|4|20|0.439560|0.564931|1.000000|0.555556|0.001281|0.428571|0.046667|0.500000|1.000000|0.000000|0.056604
1|9|4|21|0.582418|0.469136|1.000000|0.518519|0.393338|0.571429|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|4|22|0.443031|0.569133|0.394735|0.493185|0.111197|0.398429|0.020000|0.500000|1.000000|0.000000|0.023502
1|9|4|23|0.575307|0.473949|0.970590|0.514148|0.371632|0.563000|0.013333|0.500000|1.000000|0.000000|0.018498
1|9|5|0|0.575307|0.473949|0.970590|0.514148|0.371632|0.563000|0.013333|0.500000|1.000000|0.000000|0.018498
1|9|5|1|0.461538|0.550961|0.500000|0.444444|0.024343|0.428571|0.013333|0.500000|1.000000|0.000000|0.012579
1|9|5|2|0.582418|0.469136|1.000000|0.518519|0.393338|0.571429|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|5|3|0.582418|0.469136|1.000000|0.518519|0.393338|0.571429|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|5|4|0.582418|0.469136|1.000000|0.518519|0.393338|0.571429|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|5|5|0.582418|0.469136|1.000000|0.518519|0.393338|0.571429|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|5|6|0.582418|0.469136|1.000000|0.518519|0.393338|0.571429|0.013333|0.500000|1.000000|0.000000|0.018868
1|9|5|7|0.549451|0.499072|1.000000|0.481481|0.030750|0.571429|0.100000|0.500000|1.000000|0.000000|0.100629
1|9|5|8|0.593407|0.495081|0.000000|0.444444|0.002562|0.285714|0.133333|0.500000|1.000000|0.000000|0.132075
1|9|5|9|0.736264|0.427226|1.000000|0.407407|0.006406|0.428571|0.180000|0.500000|1.000000|0.000000|0.194969
1|9|5|10|0.736264|0.427226|1.000000|0.407407|0.006406|0.428571|0.180000|0.500000|1.000000|0.000000|0.194969
1|9|5|11|0.351648|0.662722|0.000000|0.407407|0.007687|0.571429|0.066667|0.500000|1.000000|0.000000|0.075472
1|9|5|12|0.406593|0.646756|1.000000|0.481481|0.006406|0.428571|0.053333|0.500000|1.000000|0.000000|0.056604
1|9|5|13|0.461538|0.572914|0.500000|0.518519|0.057655|0.285714|0.133333|0.500000|1.000000|0.000000|0.144654
1|9|5|14|0.452381|0.606841|0.416665|0.444444|0.035020|0.166714|0.203333|0.500000|1.000000|0.000000|0.213836
1|9|5|15|0.452381|0.606841|0.416665|0.444444|0.035020|0.166714|0.203333|0.500000|1.000000|0.000000|0.213836
1|9|5|16|0.452381|0.606841|0.416665|0.444444|0.035020|0.166714|0.203333|0.500000|1.000000|0.000000|0.213836
1|9|5|17|0.417059|0.618531|0.595240|0.428556|0.041670|0.401429|0.167937|0.500000|1.000000|0.000000|0.191375
1|9|5|18|0.725275|0.433213|0.527780|0.518519|0.052246|0.023857|0.194074|0.500000|1.000000|0.000000|0.185535
1|9|5|19|0.593407|0.544974|1.000000|0.481481|0.005125|0.571429|0.180000|0.500000|1.000000|0.000000|0.182390
1|9|5|20|0.593407|0.544974|1.000000|0.481481|0.005125|0.571429|0.180000|0.500000|1.000000|0.000000|0.182390
1|9|5|21|0.659341|0.519029|1.000000|0.407407|0.005125|0.571429|0.173333|0.500000|1.000000|0.000000|0.188679
1|9|5|22|0.646782|0.523971|1.000000|0.421519|0.005125|0.571429|0.174603|0.500000|1.000000|0.000000|0.187481
1|9|5|23|0.639739|0.519353|0.837840|0.431444|0.052288|0.502000|0.158198|0.500000|1.000000|0.000000|0.171341
1|9|6|0|0.764521|0.491944|0.857145|0.460333|0.228974|0.142857|0.542857|0.500000|1.000000|0.000000|0.469901
1|9|6|1|0.615385|0.536991|0.500000|0.555556|0.074311|0.428571|0.173333|0.500000|1.000000|0.000000|0.169811
1|9|6|2|0.626374|0.527012|1.000000|0.444444|0.030750|0.428571|0.406667|0.500000|1.000000|0.000000|0.408805
1|9|6|3|0.639899|0.523942|1.000000|0.444444|0.045139|0.406571|0.423077|0.500000|1.000000|0.000000|0.418481
1|9|6|4|0.639899|0.523942|1.000000|0.444444|0.045139|0.406571|0.423077|0.500000|1.000000|0.000000|0.418481
1|9|6|5|0.639899|0.523942|1.000000|0.444444|0.045139|0.406571|0.423077|0.500000|1.000000|0.000000|0.418481
1|9|6|6|0.796992|0.465670|0.026315|0.475630|0.028659|0.173000|0.302105|0.500000|1.000000|0.000000|0.330354
1|9|6|7|0.670330|0.527012|0.000000|0.444444|0.055093|0.428571|0.160000|0.500000|1.000000|0.000000|0.150943
1|9|6|8|0.670330|0.527012|0.000000|0.444444|0.055093|0.428571|0.160000|0.500000|1.000000|0.000000|0.150943
1|9|6|9|0.670330|0.527012|0.000000|0.444444|0.055093|0.428571|0.160000|0.500000|1.000000|0.000000|0.150943
1|9|6|10|0.670330|0.527012|0.000000|0.444444|0.055093|0.428571|0.160000|0.500000|1.000000|0.000000|0.150943
1|9|6|11|0.423077|0.652244|0.500000|0.500000|0.025945|0.214286|0.173333|0.500000|1.000000|0.000000|0.177673
1|9|6|12|0.637363|0.544974|0.500000|0.407407|0.033312|0.142857|0.426667|0.500000|1.000000|0.000000|0.484277
1|9|6|13|0.637363|0.544974|0.500000|0.407407|0.033312|0.142857|0.426667|0.500000|1.000000|0.000000|0.484277
1|9|6|14|0.637363|0.544974|0.500000|0.407407|0.033312|0.142857|0.426667|0.500000|1.000000|0.000000|0.484277
1|9|6|15|0.406593|0.650747|0.500000|0.518519|0.055093|0.285714|0.113333|0.500000|1.000000|0.000000|0.106918
1|9|6|16|0.472527|0.604846|1.000000|0.481481|0.006406|0.285714|0.160000|0.500000|1.000000|0.000000|0.176101
1|9|6|17|0.472527|0.604846|1.000000|0.481481|0.006406|0.285714|0.160000|0.500000|1.000000|0.000000|0.176101
1|9|6|18|0.652348|0.525016|1.000000|0.498333|0.033196|0.285714|0.132727|0.500000|1.000000|0.000000|0.141795
1|9|6|19|0.652348|0.525016|1.000000|0.498333|0.033196|0.285714|0.132727|0.500000|1.000000|0.000000|0.141795
1|9|6|20|0.652348|0.525016|1.000000|0.498333|0.033196|0.285714|0.132727|0.500000|1.000000|0.000000|0.141795
1|9|6|21|0.680672|0.472482|0.500000|0.547926|0.085089|0.542000|0.090588|0.500000|1.000000|0.000000|0.105438
1|9|6|22|0.615385|0.493085|1.000000|0.555556|0.292120|0.000000|0.073333|0.500000|1.000000|0.000000|0.075472
1|9|6|23|0.684982|0.458658|0.500000|0.506185|0.077728|0.297571|0.107778|0.500000|1.000000|0.000000|0.121593
1|9|7|0|0.890110|0.385315|0.500000|0.518519|0.260090|0.428571|0.080000|0.500000|1.000000|0.000000|0.075472
1|9|7|1|0.890110|0.385315|0.500000|0.518519|0.260090|0.428571|0.080000|0.500000|1.000000|0.000000|0.075472
1|9|7|2|0.562637|0.554553|0.100000|0.525926|0.212684|0.428571|0.037333|0.500000|1.000000|0.000000|0.038994
1|9|7|3|0.562637|0.554553|0.100000|0.525926|0.212684|0.428571|0.037333|0.500000|1.000000|0.000000|0.038994
1|9|7|4|0.562637|0.554553|0.100000|0.525926|0.212684|0.428571|0.037333|0.500000|1.000000|0.000000|0.038994
1|9|7|5|0.562637|0.554553|0.100000|0.525926|0.212684|0.428571|0.037333|0.500000|1.000000|0.000000|0.038994
1|9|7|6|0.562637|0.554553|0.100000|0.525926|0.212684|0.428571|0.037333|0.500000|1.000000|0.000000|0.038994
1|9|7|7|0.597403|0.486190|0.500000|0.407407|0.042281|0.311714|0.332121|0.500000|1.000000|0.000000|0.353917
1|9|7|8|0.595238|0.541426|0.722220|0.450630|0.008969|0.261857|0.292963|0.500000|1.000000|0.000000|0.300140
1|9|7|9|0.595238|0.541426|0.722220|0.450630|0.008969|0.261857|0.292963|0.500000|1.000000|0.000000|0.300140
1|9|7|10|0.595238|0.541426|0.722220|0.450630|0.008969|0.261857|0.292963|0.500000|1.000000|0.000000|0.300140
1|9|7|11|0.525782|0.582279|0.230770|0.481481|0.296358|0.175857|0.159487|0.500000|1.000000|0.000000|0.153362
1|9|7|12|0.525782|0.582279|0.230770|0.481481|0.296358|0.175857|0.159487|0.500000|1.000000|0.000000|0.153362
1|9|7|13|0.326923|0.673698|0.125000|0.490741|0.046765|0.571429|0.295000|0.500000|1.000000|0.000000|0.306604
1|9|7|14|0.326923|0.673698|0.125000|0.490741|0.046765|0.571429|0.295000|0.500000|1.000000|0.000000|0.306604
1|9|7|15|0.280719|0.732754|1.000000|0.494963|0.006406|0.415571|0.222424|0.500000|1.000000|0.000000|0.220698
1|9|7|16|0.280719|0.732754|1.000000|0.494963|0.006406|0.415571|0.222424|0.500000|1.000000|0.000000|0.220698
1|9|7|17|0.280719|0.732754|1.000000|0.494963|0.006406|0.415571|0.222424|0.500000|1.000000|0.000000|0.220698
1|9|7|18|0.263736|0.726585|0.500000|0.407407|0.006406|0.000000|0.226667|0.500000|1.000000|0.000000|0.232704
1|9|7|19|0.263736|0.726585|0.500000|0.407407|0.006406|0.000000|0.226667|0.500000|1.000000|0.000000|0.232704
1|9|7|20|0.464591|0.586108|0.000000|0.465037|0.018293|0.388857|0.268889|0.500000|1.000000|0.000000|0.295947
1|9|7|21|0.416484|0.583890|0.750000|0.485185|0.009289|0.514286|0.382000|0.500000|1.000000|0.000000|0.416352
1|9|7|22|0.498953|0.539272|0.797620|0.470889|0.024038|0.401429|0.332857|0.500000|1.000000|0.000000|0.344564
1|9|7|23|0.516484|0.527012|1.000000|0.481481|0.028187|0.428571|0.320000|0.500000|1.000000|0.000000|0.320755
1|9|8|0|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|1|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|2|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|3|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|4|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|5|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|6|0.571429|0.497076|1.000000|0.407407|0.377963|0.571429|0.300000|0.500000|1.000000|0.000000|0.289308
1|9|8|7|0.703297|0.449179|0.000000|0.481481|0.005125|0.142857|0.593333|0.500000|1.000000|0.000000|0.597484
1|9|8|8|0.549451|0.532999|1.000000|0.407407|0.047406|0.142857|0.626667|0.500000|1.000000|0.000000|0.761006
1|9|8|9|0.687102|0.455113|0.592105|0.543852|0.006204|0.142857|0.541930|0.500000|1.000000|0.000000|0.567031
1|9|8|10|0.351648|0.696649|0.500000|0.518519|0.011531|0.285714|0.586667|0.500000|1.000000|0.000000|0.572327
1|9|8|11|0.351648|0.696649|0.500000|0.518519|0.011531|0.285714|0.586667|0.500000|1.000000|0.000000|0.572327
1|9|8|12|0.351648|0.696649|0.500000|0.518519|0.011531|0.285714|0.586667|0.500000|1.000000|0.000000|0.572327
1|9|8|13|0.142857|0.912188|1.000000|0.518519|0.030750|0.142857|0.293333|0.500000|1.000000|0.000000|0.320755
1|9|8|14|0.098901|0.998004|0.500000|0.518519|0.267777|0.571429|0.273333|0.500000|1.000000|0.000000|0.270440
1|9|8|15|0.098901|0.998004|0.500000|0.518519|0.267777|0.571429|0.273333|0.500000|1.000000|0.000000|0.270440
1|9|8|16|0.142857|0.918175|0.500000|0.481481|0.074311|0.142857|0.220000|0.500000|1.000000|0.000000|0.213836
1|9|8|17|0.142857|0.918175|0.500000|0.481481|0.074311|0.142857|0.220000|0.500000|1.000000|0.000000|0.213836
1|9|8|18|0.384615|0.668709|0.000000|0.555556|0.005125|0.285714|0.240000|0.500000|1.000000|0.000000|0.238994
1|9|8|19|0.274725|0.686671|0.500000|0.518519|0.006406|0.571429|0.286667|0.500000|1.000000|0.000000|0.289308
1|9|8|20|0.419219|0.592871|0.436170|0.513000|0.078346|0.276571|0.302695|0.500000|1.000000|0.000000|0.313395
1|9|8|21|0.428571|0.596863|0.500000|0.509259|0.014094|0.107143|0.315000|0.500000|1.000000|0.000000|0.331761
1|9|8|22|0.483516|0.564931|0.500000|0.407407|0.023062|0.571429|0.440000|0.500000|1.000000|0.000000|0.490566
1|9|8|23|0.579670|0.488844|0.687500|0.555556|0.036675|0.178571|0.338333|0.500000|1.000000|0.000000|0.354560
1|9|9|0|0.397174|0.611403|1.000000|0.492074|0.002196|0.428571|0.358095|0.500000|1.000000|0.000000|0.384546
1|9|9|1|0.428571|0.604846|1.000000|0.555556|0.003844|0.000000|0.346667|0.500000|1.000000|0.000000|0.358491
1|9|9|2|0.571429|0.417247|0.500000|0.481481|0.416400|0.428571|0.073333|0.500000|1.000000|0.000000|0.075472
1|9|9|3|0.516484|0.542978|1.000000|0.555556|0.005125|0.428571|0.480000|0.500000|1.000000|0.000000|0.503145
1|9|9|4|0.406593|0.596863|0.500000|0.481481|0.221653|0.571429|0.246667|0.500000|1.000000|0.000000|0.264151
1|9|9|5|0.406593|0.596863|0.500000|0.481481|0.221653|0.571429|0.246667|0.500000|1.000000|0.000000|0.264151
1|9|9|6|0.780220|0.405273|0.500000|0.518519|0.003844|0.428571|0.573333|0.500000|1.000000|0.000000|0.603774
1|9|9|7|0.824176|0.401281|0.000000|0.407407|0.016656|0.000000|0.600000|0.500000|1.000000|0.000000|0.597484
1|9|9|8|0.769754|0.422949|0.095240|0.414444|0.025686|0.108857|0.617778|0.500000|1.000000|0.000000|0.627433
1|9|9|9|0.716484|0.445986|1.000000|0.496296|0.054580|0.314286|0.509333|0.500000|1.000000|0.000000|0.545912
1|9|9|10|0.596971|0.540874|1.000000|0.427444|0.006406|0.444000|0.357477|0.500000|1.000000|0.000000|0.400136
1|9|9|11|0.596971|0.540874|1.000000|0.427444|0.006406|0.444000|0.357477|0.500000|1.000000|0.000000|0.400136
1|9|9|12|0.392465|0.656449|0.678570|0.518519|0.045118|0.571429|0.519048|0.500000|1.000000|0.000000|0.527853
1|9|9|13|0.225885|0.736712|0.333335|0.469148|0.170736|0.232857|0.277531|0.500000|1.000000|0.000000|0.292569
1|9|9|14|0.225885|0.736712|0.333335|0.469148|0.170736|0.232857|0.277531|0.500000|1.000000|0.000000|0.292569
1|9|9|15|0.340659|0.636777|0.000000|0.518519|0.071749|0.571429|0.186667|0.500000|1.000000|0.000000|0.182390
1|9|9|16|0.164835|0.924162|1.000000|0.481481|0.006406|0.428571|0.233333|0.500000|1.000000|0.000000|0.232704
1|9|9|17|0.164835|0.924162|1.000000|0.481481|0.006406|0.428571|0.233333|0.500000|1.000000|0.000000|0.232704
1|9|9|18|0.344041|0.641651|0.913460|0.482185|0.010127|0.313143|0.243205|0.500000|1.000000|0.000000|0.249758
1|9|9|19|0.590110|0.506257|0.550000|0.522222|0.264830|0.414286|0.070000|0.500000|1.000000|0.000000|0.079874
1|9|9|20|0.547692|0.532441|0.640000|0.487407|0.210685|0.388571|0.105333|0.500000|1.000000|0.000000|0.113711
1|9|9|21|0.425641|0.580464|0.825000|0.436407|0.119154|0.197571|0.242111|0.500000|1.000000|0.000000|0.244444
1|9|9|22|0.439560|0.568923|1.000000|0.407407|0.048687|0.000000|0.260000|0.500000|1.000000|0.000000|0.276730
1|9|9|23|0.373626|0.638773|1.000000|0.407407|0.001281|0.285714|0.273333|0.500000|1.000000|0.000000|0.276730
1|9|10|0|0.373626|0.638773|1.000000|0.407407|0.001281|0.285714|0.273333|0.500000|1.000000|0.000000|0.276730
1|9|10|1|0.373626|0.638773|1.000000|0.407407|0.001281|0.285714|0.273333|0.500000|1.000000|0.000000|0.276730
1|9|10|2|0.379410|0.610413|1.000000|0.465889|0.020837|0.360857|0.231228|0.500000|1.000000|0.000000|0.233697
1|9|10|3|0.428571|0.542313|0.583335|0.469148|0.261798|0.166714|0.245556|0.500000|1.000000|0.000000|0.234801
