sector|month|day|hour|hum_value|temp_value|co_value|no2_value|voc_value|so2_value|pm2_5_value|station_num|factory_num|construction_num|pm10_value
3|8|1|12|0.352869|0.858968|0.777780|0.444444|0.159584|0.492000|0.073333|0.500000|0.000000|0.333333|0.075472
3|8|1|13|0.248038|0.846614|0.214285|0.476185|0.236661|0.244857|0.026667|0.500000|0.000000|0.333333|0.025157
3|8|1|14|0.219780|0.904205|0.500000|0.444444|0.251121|0.285714|0.026667|0.500000|0.000000|0.333333|0.025157
3|8|1|15|0.228745|0.960611|0.802630|0.465889|0.311373|0.195429|0.029649|0.500000|0.000000|0.333333|0.035088
3|8|1|16|0.230769|0.941398|0.681820|0.484852|0.294683|0.142857|0.013939|0.500000|0.000000|0.333333|0.017153
3|8|1|17|0.339792|0.813557|0.671055|0.504889|0.097137|0.195429|0.066667|0.500000|0.000000|0.333333|0.065045
3|8|1|18|0.494505|0.718602|1.000000|0.407407|0.307495|0.571429|0.033333|0.500000|0.000000|0.333333|0.031447
3|8|1|19|0.322677|0.825827|0.863635|0.501667|0.088521|0.318143|0.069091|0.500000|0.000000|0.333333|0.067181
3|8|1|20|0.395604|0.750534|0.500000|0.518519|0.047406|0.285714|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|1|21|0.438462|0.715209|0.350000|0.529630|0.039718|0.285714|0.105333|0.500000|0.000000|0.333333|0.112579
3|8|1|22|0.638584|0.559387|0.500000|0.497926|0.277030|0.317429|0.061481|0.500000|0.000000|0.333333|0.058700
3|8|1|23|0.551751|0.635060|0.662790|0.497000|0.118618|0.332286|0.112403|0.500000|0.000000|0.333333|0.113646
3|8|2|0|0.637363|0.542978|0.500000|0.518519|0.058937|0.428571|0.113333|0.500000|0.000000|0.333333|0.125786
3|8|2|1|0.441536|0.695618|0.500000|0.409481|0.306545|0.295286|0.093333|0.500000|0.000000|0.333333|0.094269
3|8|2|2|0.575092|0.607126|0.333335|0.516741|0.038742|0.217714|0.086667|0.500000|0.000000|0.333333|0.106619
3|8|2|3|0.637363|0.542978|0.500000|0.518519|0.058937|0.428571|0.113333|0.500000|0.000000|0.333333|0.125786
3|8|2|4|0.637363|0.542978|0.500000|0.518519|0.058937|0.428571|0.113333|0.500000|0.000000|0.333333|0.125786
3|8|2|5|0.637363|0.542978|0.500000|0.518519|0.058937|0.428571|0.113333|0.500000|0.000000|0.333333|0.125786
3|8|2|6|0.637363|0.542978|0.500000|0.518519|0.058937|0.428571|0.113333|0.500000|0.000000|0.333333|0.125786
3|8|2|7|0.604396|0.574910|0.500000|0.444444|0.053812|0.000000|0.100000|0.500000|0.000000|0.333333|0.100629
3|8|2|8|0.373626|0.734261|1.000000|0.492889|0.047701|0.219714|0.168718|0.500000|0.000000|0.333333|0.180455
3|8|2|9|0.587589|0.620420|0.892155|0.421926|0.006406|0.473429|0.281830|0.500000|0.000000|0.333333|0.301517
3|8|2|10|0.377505|0.771430|0.735295|0.444444|0.094585|0.361286|0.272941|0.500000|0.000000|0.333333|0.294858
3|8|2|11|0.215659|0.922915|0.875000|0.462963|0.287316|0.303571|0.211667|0.500000|0.000000|0.333333|0.222484
3|8|2|12|0.736264|0.515038|0.500000|0.481481|0.213965|0.000000|0.333333|0.500000|0.000000|0.333333|0.333333
3|8|2|13|0.175824|0.950107|0.000000|0.444444|0.233184|0.000000|0.200000|0.500000|0.000000|0.333333|0.188679
3|8|2|14|0.175824|0.950107|0.000000|0.444444|0.233184|0.000000|0.200000|0.500000|0.000000|0.333333|0.188679
3|8|2|15|0.204892|0.931501|0.258065|0.528074|0.125271|0.207429|0.102796|0.500000|0.000000|0.333333|0.102455
3|8|2|16|0.267170|0.856224|0.802085|0.496926|0.284193|0.241143|0.075556|0.500000|0.000000|0.333333|0.079534
3|8|2|17|0.384615|0.732572|0.500000|0.518519|0.233184|0.285714|0.093333|0.500000|0.000000|0.333333|0.094340
3|8|2|18|0.175824|0.950107|0.000000|0.444444|0.233184|0.000000|0.200000|0.500000|0.000000|0.333333|0.188679
3|8|2|19|0.387997|0.731114|0.000000|0.484333|0.080520|0.225286|0.130769|0.500000|0.000000|0.333333|0.125060
3|8|2|20|0.362637|0.854312|0.500000|0.481481|0.040999|0.428571|0.066667|0.500000|0.000000|0.333333|0.062893
3|8|2|21|0.452904|0.651246|0.803570|0.510593|0.004850|0.316286|0.063810|0.500000|0.000000|0.333333|0.064016
3|8|2|22|0.615385|0.534995|1.000000|0.407407|0.244715|0.285714|0.013333|0.500000|0.000000|0.333333|0.018868
3|8|2|23|0.474525|0.640224|0.227275|0.505037|0.114495|0.480571|0.043030|0.500000|0.000000|0.333333|0.042310
3|8|3|0|0.467435|0.636047|0.853660|0.494111|0.251027|0.386714|0.060325|0.500000|0.000000|0.333333|0.066728
3|8|3|1|0.546703|0.573912|0.750000|0.472222|0.145099|0.285714|0.075000|0.500000|0.000000|0.333333|0.086478
3|8|3|2|0.454545|0.738197|0.681820|0.454556|0.041465|0.428571|0.078788|0.500000|0.000000|0.333333|0.083476
3|8|3|3|0.454545|0.738197|0.681820|0.454556|0.041465|0.428571|0.078788|0.500000|0.000000|0.333333|0.083476
3|8|3|4|0.747253|0.497076|1.000000|0.407407|0.381807|0.000000|0.080000|0.500000|0.000000|0.333333|0.100629
3|8|3|5|0.747253|0.497076|1.000000|0.407407|0.381807|0.000000|0.080000|0.500000|0.000000|0.333333|0.100629
3|8|3|6|0.747253|0.497076|1.000000|0.407407|0.381807|0.000000|0.080000|0.500000|0.000000|0.333333|0.100629
3|8|3|7|0.676044|0.537949|0.560000|0.497778|0.009507|0.265714|0.185733|0.500000|0.000000|0.333333|0.188679
3|8|3|8|0.508283|0.643211|0.649255|0.524037|0.130705|0.358143|0.114328|0.500000|0.000000|0.333333|0.117056
3|8|3|9|0.453546|0.687578|0.818180|0.490222|0.080764|0.161000|0.134788|0.500000|0.000000|0.333333|0.134248
3|8|3|10|0.365275|0.782306|0.360000|0.457778|0.218578|0.280000|0.122933|0.500000|0.000000|0.333333|0.123774
3|8|3|11|0.573340|0.594086|0.478260|0.442852|0.005459|0.298143|0.141739|0.500000|0.000000|0.333333|0.146295
3|8|3|12|0.573340|0.594086|0.478260|0.442852|0.005459|0.298143|0.141739|0.500000|0.000000|0.333333|0.146295
3|8|3|13|0.241758|0.852316|0.500000|0.444444|0.023062|0.571429|0.086667|0.500000|0.000000|0.333333|0.094340
3|8|3|14|0.208791|0.888239|0.000000|0.481481|0.062780|0.142857|0.093333|0.500000|0.000000|0.333333|0.100629
3|8|3|15|0.360698|0.733864|1.000000|0.457519|0.095037|0.092429|0.109020|0.500000|0.000000|0.333333|0.113578
3|8|3|16|0.215659|0.894601|0.593750|0.414370|0.237908|0.544714|0.092500|0.500000|0.000000|0.333333|0.097484
3|8|3|17|0.232736|0.870299|0.615790|0.435481|0.245106|0.397000|0.103088|0.500000|0.000000|0.333333|0.110361
3|8|3|18|0.325924|0.785958|0.215910|0.534519|0.018054|0.448000|0.086818|0.500000|0.000000|0.333333|0.108776
3|8|3|19|0.219780|0.898218|0.500000|0.555556|0.006406|0.285714|0.113333|0.500000|0.000000|0.333333|0.119497
3|8|3|20|0.304509|0.814528|0.579440|0.523704|0.047406|0.277714|0.111028|0.500000|0.000000|0.333333|0.114559
3|8|3|21|0.384615|0.730854|1.000000|0.470667|0.028080|0.283714|0.093148|0.500000|0.000000|0.333333|0.094427
3|8|3|22|0.384615|0.730854|1.000000|0.470667|0.028080|0.283714|0.093148|0.500000|0.000000|0.333333|0.094427
3|8|3|23|0.579278|0.581752|0.928570|0.502630|0.031116|0.306143|0.090476|0.500000|0.000000|0.333333|0.096137
3|8|4|0|0.613729|0.572094|1.000000|0.504815|0.040297|0.321000|0.107397|0.500000|0.000000|0.333333|0.114672
3|8|4|1|0.330484|0.838716|0.685185|0.448556|0.043941|0.465571|0.070617|0.500000|0.000000|0.333333|0.071279
3|8|4|2|0.285714|0.784461|0.500000|0.444444|0.064061|0.000000|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|4|3|0.285714|0.784461|0.500000|0.444444|0.064061|0.000000|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|4|4|0.285714|0.784461|0.500000|0.444444|0.064061|0.000000|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|4|5|0.582418|0.586884|0.000000|0.444444|0.008969|0.142857|0.166667|0.500000|0.000000|0.333333|0.194969
3|8|4|6|0.582418|0.586884|0.000000|0.444444|0.008969|0.142857|0.166667|0.500000|0.000000|0.333333|0.194969
3|8|4|7|0.624329|0.576163|0.616280|0.416037|0.204043|0.209286|0.119535|0.500000|0.000000|0.333333|0.125347
3|8|4|8|0.813187|0.507055|1.000000|0.518519|0.006406|0.571429|0.213333|0.500000|0.000000|0.333333|0.232704
3|8|4|9|0.531868|0.665516|0.500000|0.418519|0.186675|0.228571|0.121333|0.500000|0.000000|0.333333|0.125157
3|8|4|10|0.373626|0.728581|1.000000|0.518519|0.269058|0.142857|0.073333|0.500000|0.000000|0.333333|0.069182
3|8|4|11|0.670074|0.579180|1.000000|0.518519|0.091921|0.431857|0.167752|0.500000|0.000000|0.333333|0.179465
3|8|4|12|0.670074|0.579180|1.000000|0.518519|0.091921|0.431857|0.167752|0.500000|0.000000|0.333333|0.179465
3|8|4|13|0.450765|0.770413|1.000000|0.488000|0.152919|0.481857|0.155817|0.500000|0.000000|0.333333|0.163645
3|8|4|14|0.186813|0.978047|1.000000|0.518519|0.253684|0.285714|0.100000|0.500000|0.000000|0.333333|0.100629
3|8|4|15|0.186813|0.978047|1.000000|0.518519|0.253684|0.285714|0.100000|0.500000|0.000000|0.333333|0.100629
3|8|4|16|0.289649|0.853967|0.901235|0.485593|0.361528|0.164000|0.135638|0.500000|0.000000|0.333333|0.140461
3|8|4|17|0.309320|0.808632|0.555555|0.444444|0.215009|0.185143|0.130123|0.500000|0.000000|0.333333|0.135570
3|8|4|18|0.343481|0.816717|1.000000|0.434926|0.179528|0.411143|0.139820|0.500000|0.000000|0.333333|0.135135
3|8|4|19|0.343481|0.816717|1.000000|0.434926|0.179528|0.411143|0.139820|0.500000|0.000000|0.333333|0.135135
3|8|4|20|0.430010|0.725801|0.273810|0.458111|0.113252|0.250000|0.113175|0.500000|0.000000|0.333333|0.117925
3|8|4|21|0.285714|0.784461|0.500000|0.444444|0.064061|0.000000|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|4|22|0.472527|0.684675|1.000000|0.555556|0.297245|0.000000|0.080000|0.500000|0.000000|0.333333|0.081761
3|8|4|23|0.472527|0.684675|1.000000|0.555556|0.297245|0.000000|0.080000|0.500000|0.000000|0.333333|0.081761
3|8|5|0|0.484848|0.682377|1.000000|0.501667|0.028575|0.073571|0.135152|0.500000|0.000000|0.333333|0.129788
3|8|5|1|0.546084|0.637525|0.980850|0.487148|0.039947|0.266286|0.117078|0.500000|0.000000|0.333333|0.119176
3|8|5|2|0.401099|0.722760|0.208335|0.509259|0.058082|0.166714|0.088333|0.500000|0.000000|0.333333|0.085954
3|8|5|3|0.401099|0.722760|0.208335|0.509259|0.058082|0.166714|0.088333|0.500000|0.000000|0.333333|0.085954
3|8|5|4|0.483516|0.678688|0.000000|0.555556|0.053812|0.285714|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|5|5|0.820513|0.506057|1.000000|0.481481|0.221439|0.333286|0.341111|0.500000|0.000000|0.333333|0.374214
3|8|5|6|0.820513|0.506057|1.000000|0.481481|0.221439|0.333286|0.341111|0.500000|0.000000|0.333333|0.374214
3|8|5|7|0.589286|0.641517|1.000000|0.486111|0.031390|0.321429|0.211944|0.500000|0.000000|0.333333|0.235325
3|8|5|8|0.337689|0.798755|0.662160|0.509519|0.166144|0.258714|0.097297|0.500000|0.000000|0.333333|0.101649
3|8|5|9|0.286293|0.893859|0.605265|0.429815|0.074649|0.398429|0.059123|0.500000|0.000000|0.333333|0.060576
3|8|5|10|0.286293|0.893859|0.605265|0.429815|0.074649|0.398429|0.059123|0.500000|0.000000|0.333333|0.060576
3|8|5|11|0.274725|0.922167|1.000000|0.444444|0.006406|0.000000|0.040000|0.500000|0.000000|0.333333|0.050314
3|8|5|12|0.450549|0.698645|1.000000|0.407407|0.722614|0.571429|0.020000|0.500000|0.000000|0.333333|0.018868
3|8|5|13|0.450549|0.698645|1.000000|0.407407|0.722614|0.571429|0.020000|0.500000|0.000000|0.333333|0.018868
3|8|5|14|0.450549|0.698645|1.000000|0.407407|0.722614|0.571429|0.020000|0.500000|0.000000|0.333333|0.018868
3|8|5|15|0.261056|0.863268|1.000000|0.432704|0.326745|0.334429|0.048943|0.500000|0.000000|0.333333|0.050468
3|8|5|16|0.285714|0.837620|1.000000|0.447815|0.306097|0.363571|0.050303|0.500000|0.000000|0.333333|0.054317
3|8|5|17|0.340659|0.780470|1.000000|0.481481|0.260090|0.428571|0.053333|0.500000|0.000000|0.333333|0.062893
3|8|5|18|0.340659|0.780470|1.000000|0.481481|0.260090|0.428571|0.053333|0.500000|0.000000|0.333333|0.062893
3|8|5|19|0.340659|0.780470|1.000000|0.481481|0.260090|0.428571|0.053333|0.500000|0.000000|0.333333|0.062893
3|8|5|20|0.340659|0.780470|1.000000|0.481481|0.260090|0.428571|0.053333|0.500000|0.000000|0.333333|0.062893
3|8|5|21|0.566068|0.645782|1.000000|0.458000|0.193841|0.230000|0.165041|0.500000|0.000000|0.333333|0.166130
3|8|5|22|0.494505|0.686671|1.000000|0.518519|0.033312|0.142857|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|5|23|0.594505|0.630790|1.000000|0.440741|0.168738|0.442857|0.160000|0.500000|0.000000|0.333333|0.164151
3|8|6|0|0.617512|0.618730|1.000000|0.509370|0.267763|0.205857|0.091183|0.500000|0.000000|0.333333|0.089876
3|8|6|1|0.494505|0.686671|1.000000|0.518519|0.033312|0.142857|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|6|2|0.494505|0.686671|1.000000|0.518519|0.033312|0.142857|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|6|3|0.494505|0.686671|1.000000|0.518519|0.033312|0.142857|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|6|4|0.494505|0.686671|1.000000|0.518519|0.033312|0.142857|0.113333|0.500000|0.000000|0.333333|0.106918
3|8|6|5|0.714973|0.568548|1.000000|0.456037|0.392697|0.571429|0.154167|0.500000|0.000000|0.333333|0.160377
3|8|6|6|0.703297|0.566927|0.000000|0.481481|0.007687|0.142857|0.180000|0.500000|0.000000|0.333333|0.176101
3|8|6|7|0.506716|0.680905|0.000000|0.506185|0.004484|0.357143|0.177407|0.500000|0.000000|0.333333|0.176101
3|8|6|8|0.318681|0.918175|1.000000|0.481481|0.006406|0.285714|0.073333|0.500000|0.000000|0.333333|0.075472
3|8|6|9|0.231554|0.965645|1.000000|0.408074|0.372106|0.427286|0.106369|0.500000|0.000000|0.333333|0.100404
3|8|6|10|0.780220|0.552957|1.000000|0.518519|0.308776|0.285714|0.166667|0.500000|0.000000|0.333333|0.169811
3|8|6|11|0.208791|0.954098|0.500000|0.481481|0.006406|0.285714|0.053333|0.500000|0.000000|0.333333|0.050314
3|8|6|12|0.461538|0.672700|1.000000|0.407407|0.284433|0.428571|0.060000|0.500000|0.000000|0.333333|0.062893
3|8|6|13|0.241758|0.856308|1.000000|0.407407|0.006406|0.285714|0.066667|0.500000|0.000000|0.333333|0.069182
3|8|6|14|0.241758|0.856308|1.000000|0.407407|0.006406|0.285714|0.066667|0.500000|0.000000|0.333333|0.069182
3|8|6|15|0.241758|0.856308|1.000000|0.407407|0.006406|0.285714|0.066667|0.500000|0.000000|0.333333|0.069182
3|8|6|16|0.241758|0.856308|1.000000|0.407407|0.006406|0.285714|0.066667|0.500000|0.000000|0.333333|0.069182
3|8|6|17|0.144689|0.979377|0.166665|0.444444|0.035234|0.357143|0.051111|0.500000|0.000000|0.333333|0.048218
3|8|6|18|0.197802|0.896222|1.000000|0.444444|0.388213|0.285714|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|6|19|0.273469|0.869650|0.457145|0.427519|0.028700|0.363286|0.043619|0.500000|0.000000|0.333333|0.041150
3|8|6|20|0.273469|0.869650|0.457145|0.427519|0.028700|0.363286|0.043619|0.500000|0.000000|0.333333|0.041150
3|8|6|21|0.439560|0.706628|1.000000|0.407407|0.245996|0.285714|0.066667|0.500000|0.000000|0.333333|0.062893
3|8|6|22|0.396603|0.732443|1.000000|0.456963|0.319708|0.311714|0.045541|0.500000|0.000000|0.333333|0.047129
3|8|6|23|0.396603|0.732443|1.000000|0.456963|0.319708|0.311714|0.045541|0.500000|0.000000|0.333333|0.047129
3|8|7|0|0.447619|0.665915|1.000000|0.501222|0.247534|0.504714|0.029778|0.500000|0.000000|0.333333|0.031027
3|8|7|1|0.553846|0.622408|1.000000|0.494444|0.115375|0.214286|0.031667|0.500000|0.000000|0.333333|0.035220
3|8|7|2|0.553846|0.622408|1.000000|0.494444|0.115375|0.214286|0.031667|0.500000|0.000000|0.333333|0.035220
3|8|7|3|0.553846|0.622408|1.000000|0.494444|0.115375|0.214286|0.031667|0.500000|0.000000|0.333333|0.035220
3|8|7|4|0.553846|0.622408|1.000000|0.494444|0.115375|0.214286|0.031667|0.500000|0.000000|0.333333|0.035220
3|8|7|5|0.802198|0.505059|1.000000|0.481481|0.530429|0.142857|0.080000|0.500000|0.000000|0.333333|0.088050
3|8|7|6|0.802198|0.505059|1.000000|0.481481|0.530429|0.142857|0.080000|0.500000|0.000000|0.333333|0.088050
3|8|7|7|0.373626|0.762952|0.500000|0.469148|0.006406|0.031714|0.075556|0.500000|0.000000|0.333333|0.081761
3|8|7|8|0.373626|0.762952|0.500000|0.469148|0.006406|0.031714|0.075556|0.500000|0.000000|0.333333|0.081761
3|8|7|9|0.593407|0.614824|1.000000|0.555556|0.006406|0.142857|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|7|10|0.593407|0.614824|1.000000|0.555556|0.006406|0.142857|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|7|11|0.593407|0.614824|1.000000|0.555556|0.006406|0.142857|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|7|12|0.593407|0.614824|1.000000|0.555556|0.006406|0.142857|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|7|13|0.593407|0.614824|1.000000|0.555556|0.006406|0.142857|0.053333|0.500000|0.000000|0.333333|0.056604
3|8|7|14|0.175824|0.922167|0.000000|0.518519|0.297245|0.428571|0.153333|0.500000|0.000000|0.333333|0.144654
3|8|7|15|0.175824|0.922167|0.000000|0.518519|0.297245|0.428571|0.153333|0.500000|0.000000|0.333333|0.144654
3|8|7|16|0.373626|0.742551|1.000000|0.407407|0.006406|0.571429|0.173333|0.500000|0.000000|0.333333|0.169811
3|8|7|17|0.186813|0.925219|0.500000|0.492370|0.250744|0.260571|0.236863|0.500000|0.000000|0.333333|0.243803
3|8|7|18|0.186813|0.925219|0.500000|0.492370|0.250744|0.260571|0.236863|0.500000|0.000000|0.333333|0.243803
3|8|7|19|0.186813|0.925219|0.500000|0.492370|0.250744|0.260571|0.236863|0.500000|0.000000|0.333333|0.243803
3|8|7|20|0.450549|0.634782|0.500000|0.555556|0.074311|0.285714|0.206667|0.500000|0.000000|0.333333|0.207547
3|8|7|21|0.523810|0.711218|1.000000|0.509889|0.203417|0.295286|0.178444|0.500000|0.000000|0.333333|0.179455
3|8|7|22|0.506410|0.586053|1.000000|0.488667|0.010250|0.369000|0.165370|0.500000|0.000000|0.333333|0.168938
3|8|7|23|0.413356|0.674824|0.961540|0.492407|0.140656|0.238143|0.181453|0.500000|0.000000|0.333333|0.181422
3|8|8|0|0.349206|0.745323|0.770835|0.508741|0.193056|0.000000|0.224537|0.500000|0.000000|0.333333|0.230433
3|8|8|1|0.450549|0.686671|0.000000|0.407407|0.263933|0.142857|0.366667|0.500000|0.000000|0.333333|0.364780
3|8|8|2|0.450549|0.686671|0.000000|0.407407|0.263933|0.142857|0.366667|0.500000|0.000000|0.333333|0.364780
3|8|8|3|0.252747|0.780470|1.000000|0.518519|0.329276|0.142857|0.166667|0.500000|0.000000|0.333333|0.163522
3|8|8|4|0.252747|0.780470|1.000000|0.518519|0.329276|0.142857|0.166667|0.500000|0.000000|0.333333|0.163522
3|8|8|5|0.252747|0.780470|1.000000|0.518519|0.329276|0.142857|0.166667|0.500000|0.000000|0.333333|0.163522
3|8|8|6|0.252747|0.780470|1.000000|0.518519|0.329276|0.142857|0.166667|0.500000|0.000000|0.333333|0.163522
3|8|8|7|0.412088|0.685007|1.000000|0.475296|0.006406|0.309571|0.291111|0.500000|0.000000|0.333333|0.300839
3|8|8|8|0.408464|0.684930|0.563830|0.536630|0.006406|0.322143|0.237589|0.500000|0.000000|0.333333|0.247692
3|8|8|9|0.597285|0.586062|0.882355|0.433556|0.071221|0.571429|0.250980|0.500000|0.000000|0.333333|0.250832
3|8|8|10|0.285714|0.822380|1.000000|0.481481|0.006406|0.428571|0.200000|0.500000|0.000000|0.333333|0.207547
3|8|8|11|0.456440|0.684355|0.952000|0.467852|0.232354|0.132571|0.134187|0.500000|0.000000|0.333333|0.140981
3|8|8|12|0.467322|0.674801|1.000000|0.477593|0.278297|0.030143|0.108772|0.500000|0.000000|0.333333|0.115194
3|8|8|13|0.395081|0.732192|0.833335|0.474444|0.254111|0.197286|0.162540|0.500000|0.000000|0.333333|0.170111
3|8|8|14|0.176711|0.929369|0.155280|0.452037|0.057631|0.089571|0.149151|0.500000|0.000000|0.333333|0.150396
3|8|8|15|0.252747|0.878261|1.000000|0.481481|0.006406|0.428571|0.146667|0.500000|0.000000|0.333333|0.144654
3|8|8|16|0.219780|0.872273|1.000000|0.481481|0.221653|0.428571|0.200000|0.500000|0.000000|0.333333|0.194969
3|8|8|17|0.248139|0.832101|0.741935|0.481481|0.296377|0.281143|0.172473|0.500000|0.000000|0.333333|0.169000
3|8|8|18|0.252747|0.812401|0.500000|0.555556|0.006406|0.571429|0.113333|0.500000|0.000000|0.333333|0.113208
3|8|8|19|0.238880|0.834545|0.595240|0.444444|0.035203|0.085000|0.118730|0.500000|0.000000|0.333333|0.118299
3|8|8|20|0.403678|0.659056|0.877550|0.464852|0.140831|0.055429|0.221497|0.500000|0.000000|0.333333|0.233860
3|8|8|21|0.296703|0.750534|1.000000|0.444444|0.048687|0.142857|0.113333|0.500000|0.000000|0.333333|0.113208
3|8|8|22|0.271978|0.787954|0.718750|0.506963|0.113469|0.509000|0.092917|0.500000|0.000000|0.333333|0.096698
3|8|8|23|0.439560|0.658730|1.000000|0.518519|0.039718|0.571429|0.160000|0.500000|0.000000|0.333333|0.169811
3|8|9|0|0.406593|0.694039|1.000000|0.512815|0.073424|0.142857|0.206154|0.500000|0.000000|0.333333|0.211418
3|8|9|1|0.406593|0.694039|1.000000|0.512815|0.073424|0.142857|0.206154|0.500000|0.000000|0.333333|0.211418
3|8|9|2|0.475794|0.643358|0.500000|0.495481|0.247658|0.374571|0.205225|0.500000|0.000000|0.333333|0.214006
3|8|9|3|0.475794|0.643358|0.500000|0.495481|0.247658|0.374571|0.205225|0.500000|0.000000|0.333333|0.214006
3|8|9|4|0.475794|0.643358|0.500000|0.495481|0.247658|0.374571|0.205225|0.500000|0.000000|0.333333|0.214006
3|8|9|5|0.475794|0.643358|0.500000|0.495481|0.247658|0.374571|0.205225|0.500000|0.000000|0.333333|0.214006
3|8|9|6|0.475794|0.643358|0.500000|0.495481|0.247658|0.374571|0.205225|0.500000|0.000000|0.333333|0.214006
3|8|9|7|0.571429|0.568923|1.000000|0.555556|0.424087|0.285714|0.066667|0.500000|0.000000|0.333333|0.062893
3|8|9|8|0.571429|0.568923|1.000000|0.555556|0.424087|0.285714|0.066667|0.500000|0.000000|0.333333|0.062893
3|8|9|9|0.567766|0.638108|0.843750|0.456037|0.015375|0.294714|0.378333|0.500000|0.000000|0.333333|0.400550
3|8|9|10|0.604396|0.638773|1.000000|0.518519|0.006406|0.142857|0.353333|0.500000|0.000000|0.333333|0.371069
3|8|9|11|0.436944|0.755856|1.000000|0.497370|0.056008|0.238143|0.416825|0.500000|0.000000|0.333333|0.427074
3|8|9|12|0.436944|0.755856|1.000000|0.497370|0.056008|0.238143|0.416825|0.500000|0.000000|0.333333|0.427074
3|8|9|13|0.436944|0.755856|1.000000|0.497370|0.056008|0.238143|0.416825|0.500000|0.000000|0.333333|0.427074
3|8|9|14|0.395604|0.724589|1.000000|0.444444|0.058937|0.571429|0.313333|0.500000|0.000000|0.333333|0.327044
3|8|9|15|0.395604|0.724589|1.000000|0.444444|0.058937|0.571429|0.313333|0.500000|0.000000|0.333333|0.327044
3|8|9|16|0.720312|0.558043|0.887095|0.436074|0.416234|0.221143|0.144086|0.500000|0.000000|0.333333|0.152161
3|8|9|17|0.666547|0.608379|0.991805|0.445667|0.284307|0.346571|0.390929|0.500000|0.000000|0.333333|0.399423
3|8|9|18|0.532656|0.663701|0.839625|0.555556|0.038606|0.388143|0.413962|0.500000|0.000000|0.333333|0.410941
3|8|9|19|0.749132|0.576275|0.736840|0.468815|0.478944|0.154143|0.387193|0.500000|0.000000|0.333333|0.404833
3|8|9|20|0.533256|0.643867|0.763160|0.506815|0.164908|0.338286|0.105789|0.500000|0.000000|0.333333|0.111718
3|8|9|21|0.552683|0.642530|0.876470|0.504593|0.021133|0.364714|0.224157|0.500000|0.000000|0.333333|0.229301
3|8|9|22|0.545224|0.651361|1.000000|0.424519|0.034692|0.131857|0.129231|0.500000|0.000000|0.333333|0.134494
3|8|9|23|0.527473|0.642764|1.000000|0.444444|0.069186|0.285714|0.093333|0.500000|0.000000|0.333333|0.100629
3|8|10|0|0.621448|0.602575|1.000000|0.464889|0.065299|0.206857|0.181609|0.500000|0.000000|0.333333|0.190848
3|8|10|1|0.735996|0.556656|0.585365|0.472444|0.122029|0.059286|0.302764|0.500000|0.000000|0.333333|0.315539
3|8|10|2|0.560440|0.658730|1.000000|0.407407|0.005125|0.000000|0.160000|0.500000|0.000000|0.333333|0.163522
3|8|10|3|0.560440|0.658730|1.000000|0.407407|0.005125|0.000000|0.160000|0.500000|0.000000|0.333333|0.163522
3|8|10|4|0.560440|0.658730|1.000000|0.407407|0.005125|0.000000|0.160000|0.500000|0.000000|0.333333|0.163522
3|8|10|5|0.821099|0.536272|0.500000|0.511111|0.051762|0.354286|0.057867|0.500000|0.000000|0.333333|0.071447
3|8|10|6|0.791209|0.556948|0.500000|0.518519|0.048687|0.571429|0.040000|0.500000|0.000000|0.333333|0.044025
3|8|10|7|0.978022|0.443192|1.000000|0.444444|0.304933|0.571429|0.153333|0.500000|0.000000|0.333333|0.163522
3|8|10|8|0.734023|0.574270|0.757280|0.505556|0.046361|0.431286|0.079417|0.500000|0.000000|0.333333|0.082799
3|8|10|9|0.648352|0.642764|0.000000|0.518519|0.000000|0.571429|0.100000|0.500000|0.000000|0.333333|0.113208
3|8|10|10|0.743819|0.563185|0.854165|0.482259|0.133568|0.363143|0.082361|0.500000|0.000000|0.333333|0.088705
3|8|10|11|0.714286|0.597029|0.500000|0.478407|0.108851|0.398857|0.081111|0.500000|0.000000|0.333333|0.080451
3|8|10|12|0.681319|0.606841|1.000000|0.444444|0.222934|0.000000|0.026667|0.500000|0.000000|0.333333|0.037736
3|8|10|13|0.659341|0.640769|1.000000|0.481481|0.006406|0.142857|0.186667|0.500000|0.000000|0.333333|0.188679
3|8|10|14|0.626374|0.671902|0.800000|0.555556|0.241640|0.400000|0.029333|0.500000|0.000000|0.333333|0.027673
3|8|10|15|0.626374|0.671902|0.800000|0.555556|0.241640|0.400000|0.029333|0.500000|0.000000|0.333333|0.027673
3|8|10|16|0.635714|0.687469|1.000000|0.518519|0.321589|0.442857|0.051000|0.500000|0.000000|0.333333|0.053774
